// single phase coef Number:=32,    upsample factor:=320,     downsample factor:=441
32, 320,441,0,    
    8,  -27, -196, -214,  202,  166, -488,   86,  794, -820, -695, 2113, -682,-3887, 7196,19801,12135,-2229,-2422, 2111,  183,-1241,  510,  459, -501,  -35,  294, -120, -244,  -65,    8,    2,
    8,  -26, -196, -215,  201,  167, -487,   82,  796, -814, -702, 2109, -663,-3896, 7143,19789,12185,-2203,-2439, 2107,  193,-1244,  505,  463, -501,  -37,  295, -119, -244,  -65,    8,    2,
    8,  -26, -195, -216,  199,  169, -486,   78,  797, -808, -710, 2105, -645,-3905, 7091,19777,12235,-2177,-2456, 2103,  203,-1247,  501,  467, -500,  -39,  296, -117, -244,  -66,    7,    2,
    8,  -26, -195, -216,  198,  171, -485,   75,  799, -802, -718, 2101, -627,-3914, 7039,19765,12285,-2150,-2474, 2099,  214,-1250,  496,  470, -499,  -42,  296, -116, -245,  -66,    7,    2,
    8,  -25, -194, -217,  197,  173, -484,   71,  800, -797, -725, 2098, -608,-3922, 6987,19752,12335,-2124,-2491, 2095,  224,-1252,  492,  474, -498,  -44,  297, -115, -245,  -67,    7,    2,
    8,  -25, -194, -218,  195,  174, -483,   67,  802, -791, -733, 2094, -590,-3931, 6935,19740,12385,-2097,-2508, 2091,  235,-1255,  488,  478, -498,  -46,  297, -114, -245,  -67,    7,    2,
    8,  -25, -193, -218,  194,  176, -482,   63,  803, -785, -740, 2090, -572,-3939, 6883,19727,12435,-2070,-2525, 2086,  245,-1258,  483,  481, -497,  -49,  298, -112, -246,  -67,    7,    2,
    8,  -25, -192, -219,  193,  178, -481,   59,  805, -779, -748, 2086, -553,-3947, 6830,19714,12484,-2043,-2542, 2082,  255,-1260,  478,  485, -496,  -51,  299, -111, -246,  -68,    7,    2,
    8,  -24, -192, -220,  191,  179, -480,   55,  806, -773, -755, 2081, -535,-3955, 6778,19700,12534,-2016,-2558, 2077,  266,-1263,  474,  488, -495,  -54,  299, -110, -247,  -68,    7,    2,
    8,  -24, -191, -221,  190,  181, -479,   51,  807, -767, -763, 2077, -517,-3962, 6726,19687,12583,-1989,-2575, 2073,  276,-1265,  469,  492, -494,  -56,  300, -109, -247,  -69,    7,    2,
    7,  -24, -191, -221,  189,  183, -478,   47,  808, -762, -770, 2073, -499,-3970, 6675,19673,12633,-1961,-2592, 2068,  287,-1268,  465,  496, -493,  -58,  300, -107, -247,  -69,    7,    2,
    7,  -23, -190, -222,  188,  184, -476,   43,  810, -756, -777, 2069, -481,-3977, 6623,19659,12682,-1933,-2609, 2063,  297,-1270,  460,  499, -492,  -61,  301, -106, -248,  -70,    7,    2,
    7,  -23, -189, -223,  186,  186, -475,   39,  811, -750, -785, 2064, -463,-3984, 6571,19644,12731,-1906,-2625, 2058,  307,-1272,  455,  503, -491,  -63,  301, -105, -248,  -70,    7,    2,
    7,  -23, -189, -223,  185,  188, -474,   36,  812, -744, -792, 2060, -444,-3991, 6519,19630,12780,-1878,-2642, 2053,  318,-1275,  451,  506, -491,  -66,  302, -103, -248,  -71,    7,    2,
    7,  -22, -188, -224,  184,  189, -473,   32,  813, -738, -799, 2055, -426,-3998, 6467,19615,12829,-1849,-2659, 2048,  328,-1277,  446,  510, -490,  -68,  302, -102, -249,  -71,    7,    2,
    7,  -22, -188, -225,  182,  191, -472,   28,  814, -732, -806, 2051, -408,-4005, 6415,19600,12878,-1821,-2675, 2043,  339,-1279,  441,  513, -489,  -70,  303, -101, -249,  -72,    7,    2,
    7,  -22, -187, -225,  181,  193, -471,   24,  815, -726, -813, 2046, -390,-4011, 6364,19585,12927,-1792,-2692, 2038,  349,-1282,  437,  517, -488,  -73,  303, -100, -249,  -72,    7,    2,
    7,  -22, -186, -226,  179,  194, -470,   20,  816, -720, -820, 2041, -372,-4018, 6312,19569,12976,-1764,-2708, 2033,  360,-1284,  432,  520, -487,  -75,  304,  -98, -250,  -73,    7,    2,
    7,  -21, -186, -227,  178,  196, -468,   16,  817, -714, -827, 2036, -354,-4024, 6260,19554,13025,-1735,-2724, 2027,  370,-1286,  427,  524, -485,  -78,  304,  -97, -250,  -73,    7,    2,
    7,  -21, -185, -227,  177,  197, -467,   12,  818, -708, -834, 2031, -336,-4030, 6209,19538,13073,-1706,-2741, 2022,  381,-1288,  422,  527, -484,  -80,  304,  -96, -250,  -74,    7,    2,
    7,  -21, -185, -228,  175,  199, -466,    9,  819, -702, -841, 2027, -318,-4035, 6157,19521,13122,-1676,-2757, 2016,  391,-1290,  417,  531, -483,  -82,  305,  -94, -251,  -74,    7,    2,
    7,  -20, -184, -228,  174,  200, -465,    5,  820, -696, -848, 2022, -300,-4041, 6106,19505,13170,-1647,-2773, 2010,  402,-1292,  412,  534, -482,  -85,  305,  -93, -251,  -75,    7,    2,
    7,  -20, -183, -229,  173,  202, -463,    1,  821, -690, -855, 2016, -283,-4047, 6054,19488,13219,-1617,-2789, 2005,  412,-1294,  408,  538, -481,  -87,  306,  -92, -251,  -75,    7,    2,
    7,  -20, -183, -230,  171,  204, -462,   -3,  822, -684, -862, 2011, -265,-4052, 6003,19471,13267,-1588,-2805, 1999,  423,-1296,  403,  541, -480,  -90,  306,  -90, -251,  -76,    7,    2,
    7,  -20, -182, -230,  170,  205, -461,   -7,  823, -678, -868, 2006, -247,-4057, 5952,19454,13315,-1558,-2821, 1993,  433,-1298,  398,  545, -479,  -92,  306,  -89, -252,  -77,    7,    2,
    7,  -19, -181, -231,  169,  207, -460,  -11,  824, -672, -875, 2001, -229,-4062, 5900,19437,13363,-1528,-2837, 1987,  444,-1300,  393,  548, -478,  -94,  307,  -88, -252,  -77,    7,    2,
    7,  -19, -181, -231,  167,  208, -458,  -14,  824, -665, -882, 1996, -212,-4067, 5849,19419,13411,-1497,-2853, 1981,  455,-1301,  388,  551, -476,  -97,  307,  -86, -252,  -78,    7,    2,
    7,  -19, -180, -232,  166,  210, -457,  -18,  825, -659, -888, 1990, -194,-4071, 5798,19401,13459,-1467,-2869, 1975,  465,-1303,  383,  555, -475,  -99,  308,  -85, -253,  -78,    7,    2,
    7,  -19, -180, -233,  164,  211, -456,  -22,  826, -653, -895, 1985, -176,-4076, 5747,19383,13507,-1436,-2884, 1968,  476,-1305,  378,  558, -474, -102,  308,  -84, -253,  -79,    6,    2,
    7,  -18, -179, -233,  163,  213, -454,  -26,  826, -647, -901, 1979, -159,-4080, 5696,19365,13554,-1406,-2900, 1962,  486,-1306,  373,  562, -473, -104,  308,  -82, -253,  -79,    6,    2,
    7,  -18, -178, -234,  162,  214, -453,  -29,  827, -641, -908, 1974, -141,-4084, 5645,19347,13602,-1375,-2916, 1956,  497,-1308,  368,  565, -471, -107,  309,  -81, -253,  -80,    6,    2,
    7,  -18, -178, -234,  160,  216, -451,  -33,  828, -635, -914, 1968, -123,-4088, 5594,19328,13649,-1343,-2931, 1949,  507,-1310,  362,  568, -470, -109,  309,  -80, -254,  -80,    6,    2,
    7,  -17, -177, -235,  159,  217, -450,  -37,  828, -628, -921, 1962, -106,-4092, 5543,19309,13697,-1312,-2947, 1942,  518,-1311,  357,  571, -469, -111,  309,  -78, -254,  -81,    6,    2,
    7,  -17, -177, -235,  157,  218, -449,  -41,  829, -622, -927, 1957,  -88,-4096, 5492,19290,13744,-1281,-2962, 1936,  528,-1313,  352,  575, -467, -114,  309,  -77, -254,  -81,    6,    2,
    7,  -17, -176, -236,  156,  220, -447,  -44,  829, -616, -933, 1951,  -71,-4100, 5441,19270,13791,-1249,-2977, 1929,  539,-1314,  347,  578, -466, -116,  310,  -76, -254,  -82,    6,    2,
    7,  -17, -175, -236,  155,  221, -446,  -48,  830, -610, -939, 1945,  -54,-4103, 5390,19251,13838,-1217,-2993, 1922,  550,-1315,  342,  581, -465, -119,  310,  -74, -255,  -82,    6,    2,
    7,  -16, -175, -237,  153,  223, -444,  -52,  830, -604, -946, 1939,  -36,-4106, 5340,19231,13885,-1185,-3008, 1915,  560,-1317,  337,  585, -463, -121,  310,  -73, -255,  -83,    6,    3,
    7,  -16, -174, -238,  152,  224, -443,  -56,  831, -597, -952, 1933,  -19,-4109, 5289,19211,13932,-1153,-3023, 1908,  571,-1318,  331,  588, -462, -124,  311,  -72, -255,  -83,    6,    3,
    7,  -16, -173, -238,  150,  226, -441,  -59,  831, -591, -958, 1927,   -2,-4112, 5239,19190,13978,-1121,-3038, 1901,  581,-1319,  326,  591, -460, -126,  311,  -70, -255,  -84,    6,    3,
    7,  -16, -173, -239,  149,  227, -440,  -63,  831, -585, -964, 1921,   16,-4115, 5188,19170,14025,-1089,-3053, 1894,  592,-1320,  321,  594, -459, -128,  311,  -69, -256,  -84,    6,    3,
    7,  -15, -172, -239,  147,  228, -438,  -67,  832, -579, -970, 1915,   33,-4117, 5138,19149,14071,-1056,-3068, 1887,  602,-1322,  316,  597, -458, -131,  311,  -67, -256,  -85,    6,    3,
    7,  -15, -172, -240,  146,  230, -437,  -70,  832, -572, -976, 1909,   50,-4120, 5087,19128,14118,-1023,-3083, 1879,  613,-1323,  310,  601, -456, -133,  311,  -66, -256,  -85,    6,    3,
    7,  -15, -171, -240,  145,  231, -435,  -74,  832, -566, -982, 1902,   67,-4122, 5037,19107,14164, -990,-3098, 1872,  623,-1324,  305,  604, -455, -136,  312,  -65, -256,  -86,    6,    3,
    7,  -15, -170, -241,  143,  232, -434,  -78,  833, -560, -988, 1896,   84,-4124, 4987,19085,14210, -957,-3112, 1864,  634,-1325,  300,  607, -453, -138,  312,  -63, -257,  -87,    6,    3,
    7,  -14, -170, -241,  142,  234, -432,  -81,  833, -553, -994, 1890,  101,-4126, 4937,19063,14256, -924,-3127, 1857,  645,-1326,  294,  610, -451, -141,  312,  -62, -257,  -87,    6,    3,
    7,  -14, -169, -242,  140,  235, -431,  -85,  833, -547, -999, 1883,  118,-4128, 4887,19041,14302, -891,-3141, 1849,  655,-1327,  289,  613, -450, -143,  312,  -60, -257,  -88,    5,    3,
    7,  -14, -168, -242,  139,  236, -429,  -88,  833, -541,-1005, 1877,  135,-4129, 4837,19019,14348, -857,-3156, 1841,  666,-1328,  283,  616, -448, -145,  312,  -59, -257,  -88,    5,    3,
    7,  -14, -168, -242,  137,  238, -427,  -92,  833, -534,-1011, 1870,  152,-4131, 4787,18997,14393, -823,-3170, 1833,  676,-1328,  278,  619, -447, -148,  313,  -58, -257,  -89,    5,    3,
    7,  -13, -167, -243,  136,  239, -426,  -96,  833, -528,-1016, 1863,  169,-4132, 4737,18974,14439, -789,-3184, 1825,  687,-1329,  272,  622, -445, -150,  313,  -56, -258,  -89,    5,    3,
    7,  -13, -167, -243,  134,  240, -424,  -99,  833, -522,-1022, 1857,  186,-4133, 4687,18952,14484, -755,-3199, 1817,  697,-1330,  267,  625, -443, -153,  313,  -55, -258,  -90,    5,    3,
    7,  -13, -166, -244,  133,  241, -423, -103,  833, -515,-1028, 1850,  203,-4134, 4638,18929,14530, -721,-3213, 1809,  708,-1331,  262,  628, -442, -155,  313,  -53, -258,  -90,    5,    3,
    6,  -13, -165, -244,  131,  243, -421, -106,  833, -509,-1033, 1843,  219,-4135, 4588,18905,14575, -687,-3227, 1801,  718,-1331,  256,  631, -440, -158,  313,  -52, -258,  -91,    5,    3,
    6,  -13, -165, -245,  130,  244, -419, -110,  833, -502,-1039, 1837,  236,-4136, 4538,18882,14620, -652,-3241, 1793,  729,-1332,  250,  634, -438, -160,  313,  -51, -258,  -91,    5,    3,
    6,  -12, -164, -245,  129,  245, -418, -114,  833, -496,-1044, 1830,  253,-4136, 4489,18858,14665, -617,-3255, 1784,  739,-1332,  245,  637, -437, -162,  313,  -49, -259,  -92,    5,    3,
    6,  -12, -163, -246,  127,  246, -416, -117,  833, -490,-1049, 1823,  269,-4137, 4440,18834,14710, -583,-3269, 1776,  750,-1333,  239,  640, -435, -165,  313,  -48, -259,  -93,    5,    3,
    6,  -12, -163, -246,  126,  248, -414, -121,  833, -483,-1055, 1816,  286,-4137, 4390,18810,14754, -547,-3282, 1767,  760,-1333,  234,  643, -433, -167,  313,  -46, -259,  -93,    5,    3,
    6,  -12, -162, -246,  124,  249, -413, -124,  833, -477,-1060, 1809,  302,-4137, 4341,18786,14799, -512,-3296, 1759,  771,-1334,  228,  646, -431, -170,  313,  -45, -259,  -94,    5,    3,
    6,  -11, -162, -247,  123,  250, -411, -128,  833, -471,-1065, 1802,  319,-4137, 4292,18761,14843, -477,-3310, 1750,  781,-1334,  222,  649, -430, -172,  314,  -43, -259,  -94,    5,    3,
    6,  -11, -161, -247,  121,  251, -409, -131,  833, -464,-1070, 1794,  335,-4137, 4243,18736,14887, -441,-3323, 1741,  792,-1334,  217,  652, -428, -174,  314,  -42, -259,  -95,    5,    3,
    6,  -11, -160, -248,  120,  252, -408, -135,  832, -458,-1075, 1787,  351,-4136, 4194,18711,14932, -406,-3336, 1732,  802,-1335,  211,  655, -426, -177,  314,  -41, -260,  -95,    4,    3,
    6,  -11, -160, -248,  118,  254, -406, -138,  832, -451,-1080, 1780,  368,-4136, 4145,18686,14976, -370,-3350, 1723,  813,-1335,  206,  658, -424, -179,  314,  -39, -260,  -96,    4,    3,
    6,  -11, -159, -248,  117,  255, -404, -142,  832, -445,-1086, 1773,  384,-4135, 4096,18661,15019, -334,-3363, 1714,  823,-1335,  200,  661, -422, -182,  314,  -38, -260,  -97,    4,    3,
    6,  -10, -158, -249,  115,  256, -402, -145,  831, -438,-1090, 1765,  400,-4134, 4047,18635,15063, -298,-3376, 1705,  833,-1335,  194,  663, -420, -184,  314,  -36, -260,  -97,    4,    3,
    6,  -10, -158, -249,  114,  257, -401, -149,  831, -432,-1095, 1758,  416,-4133, 3999,18609,15107, -262,-3389, 1696,  844,-1335,  188,  666, -419, -186,  314,  -35, -260,  -98,    4,    3,
    6,  -10, -157, -250,  112,  258, -399, -152,  831, -426,-1100, 1751,  432,-4132, 3950,18583,15150, -225,-3402, 1687,  854,-1335,  183,  669, -417, -189,  314,  -33, -260,  -98,    4,    3,
    6,  -10, -157, -250,  111,  259, -397, -155,  830, -419,-1105, 1743,  449,-4131, 3902,18557,15194, -189,-3415, 1677,  865,-1335,  177,  672, -415, -191,  314,  -32, -260,  -99,    4,    3,
    6,   -9, -156, -250,  109,  260, -395, -159,  830, -413,-1110, 1736,  464,-4129, 3853,18531,15237, -152,-3428, 1668,  875,-1335,  171,  675, -413, -194,  313,  -31, -261,  -99,    4,    3,
    6,   -9, -155, -251,  108,  261, -393, -162,  829, -406,-1115, 1728,  480,-4128, 3805,18504,15280, -115,-3440, 1658,  885,-1335,  165,  677, -411, -196,  313,  -29, -261, -100,    4,    3,
    6,   -9, -155, -251,  106,  262, -392, -166,  829, -400,-1119, 1720,  496,-4126, 3757,18477,15323,  -78,-3453, 1649,  896,-1335,  159,  680, -409, -198,  313,  -28, -261, -101,    4,    3,
    6,   -9, -154, -251,  105,  264, -390, -169,  828, -393,-1124, 1713,  512,-4124, 3709,18450,15365,  -41,-3465, 1639,  906,-1335,  154,  683, -407, -201,  313,  -26, -261, -101,    4,    3,
    6,   -9, -153, -252,  103,  265, -388, -172,  828, -387,-1129, 1705,  528,-4122, 3661,18423,15408,   -3,-3478, 1629,  916,-1334,  148,  685, -405, -203,  313,  -25, -261, -102,    4,    3,
